method,reference,source_table,c_value,f1_ceiling,aupr_ceiling,f1_ratio,aupr_ratio
probe_consensus,dorothea_human,probe_priors,0.08043887781791008,0.14890037644770257,0.0805568635874773,0.002011757723663041,0.0038439554334515663
probe_consensus,dorothea_human,probe_priors,0.08237716403038983,0.15221526611601155,0.08249749940241909,0.00196794638289891,0.0037535318734742145
probe_consensus,dorothea_human,probe_priors,0.0843154502428696,0.1555183046114196,0.08443811870081165,0.001926149356652671,0.0036672654276690255
probe_consensus,dorothea_human,probe_priors,0.08625373645534937,0.1588095553748088,0.08637872164494138,0.00188623084843997,0.0035848758535897422
probe_consensus,dorothea_human,probe_priors,0.08819202266782912,0.1620890813950577,0.08831930839031414,0.0018480669999289272,0.003506107544687925
probe_consensus,dorothea_human,probe_priors,0.09013030888030887,0.1653569452130603,0.09025987908609115,0.0018115446072678213,0.0034307268813593777
probe_consensus,dorothea_human,probe_priors,0.09206859509278864,0.16861320892570114,0.0922004338754879,0.0017765599995608668,0.0033585199165882054
probe_consensus,dorothea_human,probe_priors,0.09400688130526841,0.17185793418978873,0.09414097289613978,0.001743018056089251,0.00328929034789694
probe_consensus,dorothea_human,probe_priors,0.09594516751774816,0.17509118222594727,0.09608149628043802,0.0017108313426568923,0.0032228577351156996
probe_consensus,dorothea_human,probe_priors,0.09788345373022792,0.1783130138224669,0.098022004155839,0.001679919350548588,0.0031590559298970856
probe_consensus,dorothea_human,probe_priors,0.09982173994270768,0.1815234893391135,0.09996249664514911,0.0016502078241532269,0.0030977316881963526
probe_consensus,dorothea_human,probe_priors,0.10176002615518745,0.1847226687108979,0.10190297386678802,0.00162162816543007,0.0030387434413219087
probe_consensus,dorothea_human,probe_priors,0.10369831236766722,0.18791061145180576,0.10384343593503206,0.0015941169051638536,0.0029819602048090144
probe_consensus,dorothea_human,probe_priors,0.10563659858014697,0.19108737665848788,0.10578388296023976,0.001567615232430343,0.0029272606074149175
probe_consensus,dorothea_human,probe_priors,0.10757488479262672,0.19425302301391234,0.10772431504906105,0.0015420685749304719,0.0028745320250852598
probe_consensus,dorothea_human,probe_priors,0.10951317100510649,0.1974076087909775,0.10966473230463157,0.0015174262238907732,0.0028236698068866938
probe_consensus,dorothea_human,probe_priors,0.11145145721758626,0.20055119185608783,0.11160513482675348,0.001493640998104629,0.002774576581710024
probe_consensus,dorothea_human,probe_priors,0.11338974343006603,0.2036838296726922,0.11354552271206389,0.0014706689424308322,0.002727161636079199
probe_consensus,dorothea_human,probe_priors,0.11532802964254577,0.20680557930478538,0.11548589605419197,0.0014484690566956503,0.002681340354700914
probe_consensus,dorothea_human,probe_priors,0.11726631585502553,0.20991649742037294,0.11742625494390568,0.0014270030514806395,0.002637033716495707
probe_consensus,dorothea_human,probe_priors,0.1192046020675053,0.2130166402949001,0.11936659946924885,0.0014062351277360355,0.0025941678397957014
probe_consensus,dorothea_human,probe_priors,0.12114288827998507,0.21610606381464526,0.12130692971566967,0.0013861317775512587,0.0025526735712024244
probe_consensus,dorothea_human,probe_priors,0.1230811744924648,0.219184823480078,0.12324724576614095,0.001366661603750255,0.002512486113291875
probe_consensus,dorothea_human,probe_priors,0.12501946070494457,0.2222529744091832,0.1251875477012731,0.0013477951562686618,0.0024735446869509283
probe_consensus,dorothea_human,probe_priors,0.12695774691742434,0.22531057134074953,0.12712783559942006,0.001329504783519331,0.0024357922246440937
probe_consensus,dorothea_human,probe_priors,0.1288960331299041,0.22835766863762522,0.12906810953677886,0.0013117644971684763,0.002399175091354856
probe_consensus,dorothea_human,probe_priors,0.13083431934238388,0.23139432028993992,0.13100836958748358,0.001294549848931721,0.0023636428303316914
probe_consensus,dorothea_human,probe_priors,0.13277260555486362,0.23442057991829326,0.13294861582369352,0.0012778378181617328,0.002329147931104028
probe_consensus,dorothea_human,probe_priors,0.13471089176734338,0.2374365007769115,0.13488884831567657,0.0012616067091405206,0.0022956456175251675
probe_consensus,dorothea_human,probe_priors,0.13664917797982315,0.24044213575677056,0.13682906713188764,0.0012458360571128181,0.002263093653853723
probe_consensus,dorothea_human,probe_priors,0.13858746419230292,0.24343753738868856,0.1387692723390429,0.0012305065422047717,0.0022314521671075852
probe_consensus,dorothea_human,probe_priors,0.14052575040478266,0.24642275784638593,0.14070946400218987,0.0012155999104666024,0.002200683484119311
probe_consensus,dorothea_human,probe_priors,0.14246403661726242,0.2493978489495147,0.14264964218477386,0.0012010989013607645,0.0021707519818928234
probe_consensus,trrust_human,probe_priors,0.07951339915373766,0.1473134084599053,0.08156091733724402,0.0,0.0001107427094529115
probe_consensus,trrust_human,probe_priors,0.08275884401715553,0.15286662302403556,0.08487284201113904,0.0,0.00010642128574186213
probe_consensus,trrust_human,probe_priors,0.08600428888057339,0.15838664683216766,0.08818387819338093,0.0,0.00010242549042336526
probe_consensus,trrust_human,probe_priors,0.08924973374399126,0.16387377656218516,0.09149404360160164,0.0,9.871983591326631e-05
probe_consensus,trrust_human,probe_priors,0.0924951786074091,0.16932830536664087,0.09480335475523424,0.0,9.527381172017714e-05
probe_consensus,trrust_human,probe_priors,0.09574062347082697,0.1747505229249648,0.0981118270985405,0.0,9.206104134947571e-05
probe_consensus,trrust_human,probe_priors,0.09898606833424484,0.1801407154947469,0.10141947510715726,0.0,8.90586049853647e-05
probe_consensus,trrust_human,probe_priors,0.1022315131976627,0.1854991659621141,0.10472631238084563,0.0,8.624649112579032e-05
probe_consensus,trrust_human,probe_priors,0.10547695806108057,0.19082615389121965,0.10803235172461668,0.0,8.36071494066459e-05
probe_consensus,trrust_human,probe_priors,0.10872240292449842,0.1961219555728634,0.1113376052200091,0.0,8.112512347955645e-05
probe_consensus,trrust_human,probe_priors,0.1119678477879163,0.20138684407226087,0.11464208428797679,0.0,7.878674770691182e-05
probe_consensus,trrust_human,probe_priors,0.11521329265133415,0.20662108927597767,0.11794579974459213,0.0,7.657989509546296e-05
probe_consensus,trrust_human,probe_priors,0.11845873751475201,0.21182495793804745,0.12124876185056886,0.0,7.449376664582386e-05
probe_consensus,trrust_human,probe_priors,0.12170418237816988,0.21699871372528892,0.12455098035544265,0.0,7.251871439000402e-05
probe_consensus,trrust_human,probe_priors,0.12494962724158774,0.22214261726183812,0.12785246453711605,0.0,7.064609199433339e-05
probe_consensus,trrust_human,probe_priors,0.1281950721050056,0.22725692617291274,0.13115322323736334,0.0,6.886812804474182e-05
probe_consensus,trrust_human,probe_priors,0.13144051696842346,0.2323418951278227,0.1344532648938021,0.0,6.717781809557017e-05
probe_consensus,trrust_human,probe_priors,0.13468596183184134,0.23739777588224287,0.1377525975687632,0.0,6.556883231826263e-05
probe_consensus,trrust_human,probe_priors,0.1379314066952592,0.24242481731976231,0.1410512289754283,0.0,6.403543618159333e-05
probe_consensus,trrust_human,probe_priors,0.14117685155867704,0.24742326549272456,0.14434916650155402,0.0,6.257242206725252e-05
probe_consensus,trrust_human,probe_priors,0.14442229642209492,0.252393363662373,0.14764641723105612,0.0,6.11750501013274e-05
probe_consensus,trrust_human,probe_priors,0.1476677412855128,0.257335352338315,0.15094298796369146,0.0,5.983899678442839e-05
probe_consensus,trrust_human,probe_priors,0.15091318614893065,0.2622494693173186,0.15423888523304485,0.0,5.856031024695341e-05
probe_consensus,trrust_human,probe_priors,0.1541586310123485,0.2671359497214541,0.1575341153230005,0.0,5.733537115355613e-05
probe_consensus,trrust_human,probe_priors,0.15740407587576638,0.2719950260355949,0.1608286842828554,0.0,5.616085844180597e-05
probe_consensus,trrust_human,probe_priors,0.16064952073918423,0.276826928144288,0.16412259794121328,0.0,5.503371921169929e-05
probe_consensus,trrust_human,probe_priors,0.16389496560260208,0.2816318833680084,0.16741586191878044,0.0,5.395114219089488e-05
probe_consensus,trrust_human,probe_priors,0.16714041046601996,0.2864101164988085,0.1707084816401709,0.0,5.291053428985501e-05
probe_consensus,trrust_human,probe_priors,0.17038585532943784,0.2911618498353741,0.1740004623448156,0.0,5.190949983507597e-05
probe_consensus,trrust_human,probe_priors,0.17363130019285566,0.2958873032174992,0.1772918090970596,0.0,5.094582213015022e-05
probe_consensus,trrust_human,probe_priors,0.17687674505627354,0.3005866940599901,0.18058252679552317,0.0,5.001744704579727e-05
probe_consensus,trrust_human,probe_priors,0.18012218991969142,0.3052602373860099,0.18387262018179132,0.0,4.912246838306491e-05
probe_consensus,trrust_human,probe_priors,0.18336763478310927,0.30990814585987453,0.18716209384849344,0.0,4.8259114790107656e-05
probe_consensus,trrust_human,probe_priors,0.18661307964652712,0.31453062981931085,0.19045095224682512,0.0,4.742573804349103e-05
probe_consensus,trrust_human,probe_priors,0.189858524509945,0.3191278973071864,0.1937391996935599,0.0,4.662080253081375e-05
probe_consensus,trrust_human,probe_priors,0.19310396937336288,0.32370015410272107,0.1970268403775942,0.0,4.584287579337589e-05
probe_consensus,trrust_human,probe_priors,0.1963494142367807,0.32824760375219164,0.20031387836606387,0.0,4.509062000629482e-05
probe_consensus,trrust_human,probe_priors,0.19959485910019859,0.3327704475991373,0.2036003176100677,0.0,4.4362784289412704e-05
probe_consensus,trrust_human,probe_priors,0.20284030396361646,0.33726888481407585,0.20688616195002782,0.0,4.365819775598642e-05
probe_consensus,trrust_human,probe_priors,0.2060857488270343,0.3417431124237406,0.2101714151207176,0.0,4.2975763217863936e-05
probe_consensus,trrust_human,probe_priors,0.20933119369045217,0.34619332533984704,0.21345608075598144,0.0,4.231445147593082e-05
probe_consensus,trrust_human,probe_priors,0.21257663855387005,0.35061971638739614,0.21674016239316982,0.0,4.167329613330576e-05
probe_consensus,trrust_human,probe_priors,0.21582208341728792,0.3550224763325254,0.220023663477312,0.0,4.105138887628203e-05
probe_consensus,trrust_human,probe_priors,0.21906752828070575,0.35940179390991484,0.2233065873650448,0.0,4.044787517452882e-05
probe_consensus,trrust_human,probe_priors,0.22231297314412363,0.3637578558497564,0.2265889373283158,0.0,3.986195035772659e-05
probe_consensus,trrust_human,probe_priors,0.2255584180075415,0.3680908469042943,0.22987071655787636,0.0,3.9292856030738566e-05
probe_consensus,trrust_human,probe_priors,0.22880386287095933,0.37240094987394545,0.23315192816658026,0.0,3.8739876793719026e-05
probe_consensus,trrust_human,probe_priors,0.2320493077343772,0.37668834563300724,0.23643257519250097,0.0,3.820233723731749e-05
probe_consensus,trrust_human,probe_priors,0.2352947525977951,0.380953213154959,0.23971266060187976,0.0,3.7679599186429114e-05
probe_consensus,trrust_human,probe_priors,0.23854019746121297,0.3851957295373665,0.24299218729191668,0.0,3.717105916883037e-05
genie3,hpn_dream,grn_baselines_immune,0.04956896551724138,0.09445585215605751,0.052694667667218795,0.0,5.721818283392644e-05
genie3,hpn_dream,grn_baselines_immune,0.06896551724137931,0.12903225806451613,0.07305864256346348,0.0,4.126949287809189e-05
genie3,hpn_dream,grn_baselines_immune,0.08836206896551724,0.16237623762376235,0.09333997881305256,0.0,3.2302269266578086e-05
genie3,hpn_dream,grn_baselines_immune,0.10775862068965518,0.19455252918287938,0.11354989869407106,0.0,2.655302350448815e-05
genie3,hpn_dream,grn_baselines_immune,0.1271551724137931,0.2256214149139579,0.13369574336620188,0.0,2.255190070410371e-05
genie3,hpn_dream,grn_baselines_immune,0.14655172413793105,0.25563909774436094,0.15378274944923062,0.0,1.9606185607647177e-05
genie3,hpn_dream,grn_baselines_immune,0.16594827586206898,0.28465804066543443,0.17381487487443084,0.0,1.734657710471622e-05
genie3,hpn_dream,grn_baselines_immune,0.1853448275862069,0.31272727272727274,0.1937952378914065,0.0,1.555813838235504e-05
genie3,hpn_dream,grn_baselines_immune,0.20474137931034483,0.33989266547406083,0.21372637316639287,0.0,1.4107258193206553e-05
genie3,hpn_dream,grn_baselines_immune,0.22413793103448276,0.36619718309859156,0.2336103918000315,0.0,1.2906502599151543e-05
genie3,hpn_dream,grn_baselines_immune,0.2435344827586207,0.3916811091854419,0.2534490867539917,0.0,1.189624775362672e-05
genie3,hpn_dream,grn_baselines_immune,0.2629310344827586,0.41638225255972694,0.27324400530724297,0.0,1.1034434682530967e-05
genie3,hpn_dream,grn_baselines_immune,0.2823275862068966,0.44033613445378156,0.29299650060040866,0.0,1.0290543138834033e-05
genie3,hpn_dream,grn_baselines_immune,0.3017241379310345,0.46357615894039733,0.3127077693720426,0.0,9.641887488151036e-06
genie3,hpn_dream,grn_baselines_immune,0.32112068965517243,0.48613376835236544,0.33237888026533213,0.0,9.071253644482532e-06
genie3,hpn_dream,grn_baselines_immune,0.34051724137931033,0.5080385852090032,0.35201079550844017,0.0,8.565342788993027e-06
genie3,hpn_dream,grn_baselines_immune,0.3599137931034483,0.5293185419968304,0.37160438782228045,0.0,8.11371778095872e-06
genie3,hpn_dream,grn_baselines_immune,0.37931034482758624,0.55,0.3911604538164539,0.0,7.708072479051535e-06
genie3,hpn_dream,grn_baselines_immune,0.39870689655172414,0.5701078582434514,0.4106797247519504,0.0,7.341714107695544e-06
genie3,hpn_dream,grn_baselines_immune,0.4181034482758621,0.5896656534954408,0.4301628752962299,0.0,7.0091895468189484e-06
genie3,hpn_dream,grn_baselines_immune,0.4375,0.6086956521739131,0.4496105307247471,0.0,6.706010920375364e-06
genie3,hpn_dream,grn_baselines_immune,0.45689655172413796,0.6272189349112427,0.4690232729041517,0.0,6.428451002626629e-06
genie3,hpn_dream,grn_baselines_immune,0.47629310344827586,0.6452554744525547,0.48840164530848507,0.0,6.173388558205038e-06
genie3,hpn_dream,grn_baselines_immune,0.4956896551724138,0.6628242074927955,0.5077461572594321,0.0,5.938189951510279e-06
genie3,hpn_dream,grn_baselines_immune,0.5150862068965518,0.6799431009957326,0.5270572875377085,0.0,5.720617474130269e-06
genie3,hpn_dream,grn_baselines_immune,0.5344827586206897,0.6966292134831461,0.5463354874801266,0.0,5.5187576096557215e-06
genie3,hpn_dream,grn_baselines_immune,0.5538793103448276,0.7128987517337032,0.5655811836524891,0.0,5.330964353312866e-06
genie3,hpn_dream,grn_baselines_immune,0.5732758620689655,0.7287671232876712,0.584794780169949,0.0,5.155814024331222e-06
genie3,hpn_dream,grn_baselines_immune,0.5926724137931034,0.7442489851150202,0.603976660722285,0.0,4.9920689407935416e-06
genie3,hpn_dream,grn_baselines_immune,0.6120689655172413,0.7593582887700534,0.6231271903505377,0.0,4.838647992972011e-06
genie3,hpn_dream,grn_baselines_immune,0.6314655172413792,0.774108322324967,0.6422467170128537,0.0,4.69460263336087e-06
genie3,hpn_dream,grn_baselines_immune,0.6508620689655173,0.7885117493472585,0.6613355729705953,0.0,4.5590971545847515e-06
genie3,hpn_dream,grn_baselines_immune,0.6702586206896552,0.8025806451612904,0.6803940760203737,0.0,4.431392387469337e-06
genie3,hpn_dream,grn_baselines_immune,0.6896551724137931,0.8163265306122449,0.6994225305933429,0.0,4.3108321466254676e-06
genie3,hpn_dream,grn_baselines_immune,0.709051724137931,0.8297604035308953,0.7184212287395888,0.0,4.19683189797391e-06
genie3,hpn_dream,grn_baselines_immune,0.728448275862069,0.8428927680798005,0.7373904510126174,0.0,4.088869234495046e-06
genie3,hpn_dream,grn_baselines_immune,0.7478448275862069,0.8557336621454994,0.7563304672666219,0.0,3.986475832254203e-06
genie3,hpn_dream,grn_baselines_immune,0.7672413793103448,0.8682926829268293,0.7752415373772996,0.0,3.889230625020692e-06
genie3,hpn_dream,grn_baselines_immune,0.7866379310344829,0.8805790108564536,0.7941239118954078,0.0,3.796753987371467e-06
genie3,hpn_dream,grn_baselines_immune,0.8060344827586208,0.892601431980907,0.8129778326409377,0.0,3.7087027565825063e-06
genie3,hpn_dream,grn_baselines_immune,0.8254310344827587,0.9043683589138135,0.8318035332446884,0.0,3.624765955483119e-06
genie3,hpn_dream,grn_baselines_immune,0.8448275862068966,0.9158878504672897,0.8506012396430933,0.0,3.5446611037400207e-06
genie3,hpn_dream,grn_baselines_immune,0.8642241379310345,0.9271676300578034,0.8693711705313852,0.0,3.4681310252248225e-06
genie3,hpn_dream,grn_baselines_immune,0.8836206896551724,0.9382151029748284,0.8881135377795182,0.0,3.3949410753205295e-06
genie3,hpn_dream,grn_baselines_immune,0.9030172413793103,0.9490373725934315,0.9068285468147104,0.0,3.3248767250949616e-06
genie3,hpn_dream,grn_baselines_immune,0.9224137931034484,0.9596412556053813,0.9255163969739887,0.0,3.2577414498693697e-06
genie3,hpn_dream,grn_baselines_immune,0.9418103448275863,0.970033296337403,0.9441772818297101,0.0,3.1933548783476378e-06
genie3,hpn_dream,grn_baselines_immune,0.9612068965517242,0.9802197802197803,0.9628113894906809,0.0,3.131551165541234e-06
genie3,hpn_dream,grn_baselines_immune,0.9806034482758621,0.9902067464635473,0.9814189028811887,0.0,3.072177558537332e-06
genie3,hpn_dream,grn_baselines_immune,1.0,1.0,1.0,0.0,3.015093128955917e-06
genie3,beeline_gsd,grn_baselines_immune,0.05921052631578947,0.11180124223602485,0.06765406070466279,0.0,1.8280844374100046e-05
genie3,beeline_gsd,grn_baselines_immune,0.07838990332975296,0.1453832293639023,0.08891853748225431,0.0,1.3909060922922665e-05
genie3,beeline_gsd,grn_baselines_immune,0.09756928034371642,0.1777915655823776,0.11000008396373254,0.0,1.1243385554374911e-05
genie3,beeline_gsd,grn_baselines_immune,0.11674865735767992,0.2090867207916183,0.1309217760121998,0.0,9.446658857596086e-06
genie3,beeline_gsd,grn_baselines_immune,0.13592803437164339,0.2393250809182364,0.15169948863030563,0.0,8.152785261075576e-06
genie3,beeline_gsd,grn_baselines_immune,0.15510741138560688,0.26855928696630577,0.17234492484472647,0.0,7.1761518717892285e-06
genie3,beeline_gsd,grn_baselines_immune,0.17428678839957035,0.2968385408424886,0.19286713775569236,0.0,6.412566544044931e-06
genie3,beeline_gsd,grn_baselines_immune,0.1934661654135338,0.324208881692927,0.21327338371735666,0.0,5.799004702138115e-06
genie3,beeline_gsd,grn_baselines_immune,0.2126455424274973,0.35071343601662747,0.2335696397101911,0.0,5.295094673059492e-06
genie3,beeline_gsd,grn_baselines_immune,0.2318249194414608,0.37639264441342174,0.253760936336704,0.0,4.87377361098967e-06
genie3,beeline_gsd,grn_baselines_immune,0.25100429645542427,0.40128446747403806,0.2738515824204924,0.0,4.516217668294582e-06
genie3,beeline_gsd,grn_baselines_immune,0.27018367346938776,0.4254245730169187,0.29384532233376665,0.0,4.208926469188638e-06
genie3,beeline_gsd,grn_baselines_immune,0.28936305048335126,0.44884650661406184,0.3137454496980238,0.0,3.941964277755222e-06
genie3,beeline_gsd,grn_baselines_immune,0.30854242749731475,0.4715818471204258,0.3335548917396522,0.0,3.7078555453571037e-06
genie3,beeline_gsd,grn_baselines_immune,0.3277218045112782,0.4936603487232922,0.3532762732890901,0.0,3.5008673056449268e-06
genie3,beeline_gsd,grn_baselines_immune,0.3469011815252417,0.5151100708552472,0.372911966281425,0.0,3.3165290117949813e-06
genie3,beeline_gsd,grn_baselines_immune,0.3660805585392052,0.5359574971635159,0.3924641286920307,0.0,3.151302920701735e-06
genie3,beeline_gsd,grn_baselines_immune,0.3852599355531687,0.5562276445962826,0.41193473561827304,0.0,3.002352674050621e-06
genie3,beeline_gsd,grn_baselines_immune,0.40443931256713217,0.575944163550748,0.43132560441882845,0.0,2.867377550387476e-06
genie3,beeline_gsd,grn_baselines_immune,0.4236186895810956,0.5951294299258557,0.45063841528592347,0.0,2.744491621365975e-06
genie3,beeline_gsd,grn_baselines_immune,0.4427980665950591,0.6138046298329791,0.4698747282579448,0.0,2.6321342277827558e-06
genie3,beeline_gsd,grn_baselines_immune,0.4619774436090226,0.631989837638794,0.4890359974223977,0.0,2.529002694150576e-06
genie3,beeline_gsd,grn_baselines_immune,0.48115682062298604,0.6497040879447293,0.5081235828757072,0.0,2.434001090873175e-06
genie3,beeline_gsd,grn_baselines_immune,0.5003361976369495,0.6669654420455708,0.5271387608734389,0.0,2.3462007479180524e-06
genie3,beeline_gsd,grn_baselines_immune,0.519515574650913,0.6837910493550081,0.5460827325067957,0.0,2.26480949020388e-06
genie3,beeline_gsd,grn_baselines_immune,0.5386949516648765,0.7001972042372734,0.5649566311684329,0.0,2.1891474261661216e-06
genie3,beeline_gsd,grn_baselines_immune,0.55787432867884,0.716199398640771,0.5837615290156882,0.0,2.118627716189602e-06
genie3,beeline_gsd,grn_baselines_immune,0.5770537056928035,0.7318123708910754,0.6024984425973967,0.0,2.0527411650826425e-06
genie3,beeline_gsd,grn_baselines_immune,0.5962330827067669,0.7470501509663258,0.621168337778131,0.0,1.991043779600384e-06
genie3,beeline_gsd,grn_baselines_immune,0.6154124597207304,0.7619261025473604,0.6397721340685227,0.0,1.933146645748396e-06
genie3,beeline_gsd,grn_baselines_immune,0.6345918367346939,0.7764529621074974,0.6583107084505404,0.0,1.8787076362905281e-06
genie3,beeline_gsd,grn_baselines_immune,0.6537712137486574,0.7906428752822863,0.6767848987709186,0.0,1.82742457354458e-06
genie3,beeline_gsd,grn_baselines_immune,0.6729505907626209,0.8045074307375137,0.6951955067634117,0.0,1.7790295578517818e-06
genie3,beeline_gsd,grn_baselines_immune,0.6921299677765843,0.8180576917339577,0.7135433007504709,0.0,1.7332842361733036e-06
genie3,beeline_gsd,grn_baselines_immune,0.7113093447905479,0.8313042255695823,0.7318290180667839,0.0,1.6899758338155903e-06
genie3,beeline_gsd,grn_baselines_immune,0.7304887218045113,0.8442571310638483,0.7500533672404588,0.0,1.6489138093841286e-06
genie3,beeline_gsd,grn_baselines_immune,0.7496680988184748,0.8569260642343707,0.7682170299621794,0.0,1.6099270216370316e-06
genie3,beeline_gsd,grn_baselines_immune,0.7688474758324383,0.8693202623031254,0.7863206628681517,0.0,1.5728613190789784e-06
genie3,beeline_gsd,grn_baselines_immune,0.7880268528464017,0.8814485661576316,0.8043648991589282,0.0,1.5375774804582731e-06
genie3,beeline_gsd,grn_baselines_immune,0.8072062298603653,0.8933194413818887,0.8223503500730788,0.0,1.5039494479548175e-06
genie3,beeline_gsd,grn_baselines_immune,0.8263856068743287,0.9049409979622023,0.8402776062320713,0.0,1.4718628056312626e-06
genie3,beeline_gsd,grn_baselines_immune,0.8455649838882922,0.9163210087642975,0.8581472388705238,0.0,1.4412134643067477e-06
genie3,beeline_gsd,grn_baselines_immune,0.8647443609022557,0.9274669268701793,0.8759598009641361,0.0,1.4119065208889582e-06
genie3,beeline_gsd,grn_baselines_immune,0.8839237379162191,0.9383859018560002,0.89371582826603,0.0,1.3838552657363372e-06
genie3,beeline_gsd,grn_baselines_immune,0.9031031149301826,0.9490847950856451,0.9114158402608881,0.0,1.3569803161022939e-06
genie3,beeline_gsd,grn_baselines_immune,0.9222824919441461,0.9595701940887719,0.9290603410451223,0.0,1.3312088573564358e-06
genie3,beeline_gsd,grn_baselines_immune,0.9414618689581096,0.9698484260866246,0.9466498201403277,0.0,1.3064739766543486e-06
genie3,beeline_gsd,grn_baselines_immune,0.9606412459720731,0.9799255707239735,0.9641847532464195,0.0,1.282714076170184e-06
genie3,beeline_gsd,grn_baselines_immune,0.9798206229860366,0.9898074720610152,0.9816656029401154,0.0,1.2598723550195582e-06
genie3,beeline_gsd,grn_baselines_immune,0.999,0.9994997498749374,0.9990928193237945,0.0,1.2378963506663275e-06
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.058908127009192936,0.11126201699022663,0.05896922836202325,0.2603047809800145,0.022116912777902797
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.061312540356506934,0.11554097030816456,0.06137577438435024,0.25066463339185785,0.02124970794007045
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.06371695370382092,0.11980057943414549,0.06378230105773476,0.24175204411224122,0.020447949644879424
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.06612136705113493,0.1240409752484841,0.06618880872799797,0.23348764314386944,0.019704498469261828
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.06852578039844892,0.12826228745345936,0.06859529771716469,0.22580320013819047,0.019013216993979808
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.07093019374576293,0.132464644586539,0.07100176832592242,0.21863973631933714,0.018368799975182253
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.07333460709307692,0.13664817403342613,0.07340822083574958,0.21194600783286766,0.017766637924399198
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.07573902044039092,0.14081300204093097,0.07581465551076746,0.2056772779804597,0.01720270667295811
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.07814343378770491,0.14495925372967022,0.07822107259935904,0.19979431611896922,0.01667347732423944
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.08054784713501892,0.1490870531065972,0.08062747233559074,0.19426257586114976,0.016175842333673033
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.08295226048233291,0.15319652307736453,0.08303385494046613,0.18905151619798655,0.01570705444421678
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.08535667382964691,0.15728778545852318,0.08544022062303588,0.18413403736091696,0.015264675942461982
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.0877610871769609,0.16136096098955893,0.08784656958138404,0.17948600941902934,0.014846536256089417
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.09016550052427491,0.16541616934477038,0.0902529020035075,0.175085876300709,0.014450696335641531
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.0925699138715889,0.16945352914498935,0.09265921806810282,0.17091432152619757,0.014075418587112663
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.0949743272189029,0.17347315796914753,0.09506551794527227,0.1669539847149525,0.01371914137167924
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.0973787405662169,0.17747517236569058,0.09747180179715936,0.16318922009191708,0.013380457283196636
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.0997831539135309,0.1814596878638427,0.09987806977852234,0.159605889908546,0.013058094566256397
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.1021875672608449,0.1854268189847238,0.10228432203725328,0.1561911870279218,0.01275090115754091
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.10459198060815889,0.18937667925232146,0.10469055871484893,0.15293348198088952,0.012457830928340574
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.10699639395547289,0.19330938120431973,0.10709677994683893,0.1498221906438362,0.012177931781987207
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.1094008073027869,0.19722503640278735,0.10950298586317601,0.14684765936555447,0.011910335320835174
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.11180522065010089,0.20112375544472713,0.11190917658859255,0.14400106491644618,0.01165424784651704
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.11420963399741488,0.20500564797248894,0.11431535224292683,0.14127432707572138,0.01140894249699342
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.11661404734472888,0.20887082268404777,0.11672151294142234,0.13866003203255223,0.01117375235632554
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.11901846069204287,0.21271938734314966,0.11912765879500267,0.13615136507193537,0.010948064399615407
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.12142287403935687,0.21655144878932706,0.12153378991052467,0.13374205125827365,0.010731314157349061
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.12382728738667087,0.22036711294778538,0.1239399063910119,0.13142630302960848,0.010522981001361169
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.12623170073398488,0.22416648483916315,0.12634600833587017,0.12919877378108294,0.010322583969539044
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.12863611408129888,0.22794966858916738,0.12875209584108704,0.12705451665399758,0.010129678058777677
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.13104052742861286,0.23171676743808575,0.13115816899941657,0.12498894786185119,0.009943850926044122
genie3,dorothea_trrust_union_immune,grn_baselines_immune,0.13344494077592686,0.23546788375017835,0.13356422790055097,0.12299781398113348,0.009764719946078615
